SearchLocation,SearchKeyword,Url,Featured,BusinessName,PhoneNumber,streetAddress,addressLocality,addressRegion,postalCode,addressCountry,taCount,taRating,WebsiteURL,OpenHours,tripAdvisorID,Categories,PrimaryCategory,Email,Images,PriceRange,Latitude,Longitude,paymentAccepted,generalInfo,socialLinks,Good For Family,Good for Kid,yearInBusiness,Amenities
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/great-clips-548586057,No,Great Clips,(469) 206-3850,6411 E Northwest Hwy Ste 190,Dallas,TX,75231,US,,,https://salons.greatclips.com/us/tx/dallas/6411-e-northwest-hwy,"{'WEDNESDAY': '0900-2000', 'MONDAY': '0900-2000', 'THURSDAY': '0900-2000', 'SUNDAY': '1000-1800', 'TUESDAY': '0900-2000', 'FRIDAY': '0900-2000', 'SATURDAY': '0900-1900'}",,Hair Stylists > Barbers > Beauty Salons > Hair Supplies & Accessories,Hair Stylists,,https://i1.ypcdn.com/blob/ab1e47899e51b37e8e5f4f50f13458806db2e2e3_228x168_crop.jpg,,32.857754,-96.75101,"master card, visa","Great Clips in Dallas, TX provides convenient, affordable haircuts for men, women, and kids. The skilled hair stylists and barbers at Great Clips 6411 E Northwest Hwy offer a wide range of services, including haircuts, beard trims, bang trims, and shampooing. Weíre open evenings and weekends to fit your schedule, and no appointment is neededówalk in anytime or use Online Check-In to save your spot on the waitlist.  
 
With our Clip Notes, we save your haircut details to ensure a consistent and personalized haircut experience, every time, at every Great Clips salon. Whether you're visiting for a quick trim or a fresh new look, weíre here to make your day great. Stop by and experience friendly service right here in Dallas, TX!",,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/supercuts-483333088,No,Supercuts,(214) 369-2920,314 Medallion Shp Ctr,Dallas,TX,75214,US,,,,"{'WEDNESDAY': '1000-2000', 'MONDAY': '1000-2000', 'THURSDAY': '1000-2000', 'SUNDAY': '1000-1800', 'TUESDAY': '1000-2000', 'FRIDAY': '1000-2000', 'SATURDAY': '0900-2000'}",,Hair Stylists > Barbers > Beauty Supplies & Equipment > Hair Supplies & Accessories,Hair Stylists,,https://i3.ypcdn.com/blob/b91f3f2c6a378bd0859cc621a6f0054eaeb104d7_228x168_crop.jpg,,32.85606,-96.75077,,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/michael-foster-salon-495853901,No,Michael Foster salon,(214) 288-3851,6211 W Northwest Hwy Ste D,Dallas,TX,75225,US,,,,"{'WEDNESDAY': '1000-1800', 'MONDAY': '1000-1800', 'THURSDAY': '1000-1800', 'SUNDAY': '', 'TUESDAY': '1000-1800', 'FRIDAY': '1000-1800', 'SATURDAY': '1000-1700'}",,Hair Stylists,Hair Stylists,info@michaelfostersalon.com,,,32.8659,-96.800514,"check, cash, all major credit cards",,,,,31 Years,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/hair-by-pebbles-503187368,No,Hair by Pebbles,(972) 285-7511,5445 N Jim Miller Rd,Dallas,TX,75227,US,,,,"{'WEDNESDAY': '0900-1700', 'MONDAY': '0900-1700', 'THURSDAY': '0900-1700', 'SUNDAY': '', 'TUESDAY': '0900-1700', 'FRIDAY': '0900-1700', 'SATURDAY': ''}",,Hair Stylists > Beauty Salons,Hair Stylists,dbcontactforms@gmail.com,,,32.790688,-96.70027,,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/marias-hair-boutique-6040479,No,Maria's Hair Boutique,(214) 330-4729,3929 W Jefferson Blvd,Dallas,TX,75211,US,,,https://marias-hair-boutique.edan.io,"{'WEDNESDAY': '1000-1900', 'MONDAY': '', 'THURSDAY': '1000-1900', 'SUNDAY': '', 'TUESDAY': '1000-1700', 'FRIDAY': '1000-1900', 'SATURDAY': '0900-1700'}",,Hair Stylists > Beauty Salons,Hair Stylists,,,,32.739124,-96.88479,,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/novahaircutters-472479532,No,novahaircutters,(214) 460-7608,6116 luther ln.,dallas,TX,75225,US,,,,,,Hair Stylists,Hair Stylists,novahaircutters@gmail.com,,,32.86354,-96.80573,cash only,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/empress-haircare-22030768,No,Empress Haircare,(972) 630-6606,8828 N Stemmons Fwy Ste 118,Dallas,TX,75247,US,,,http://empresshaircare.com,,,Hair Stylists > Hair Supplies & Accessories,Hair Stylists,,,,32.834846,-96.874306,,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/borrego-joey-hair-stylst-11455205,No,Borrego Joey Hair Stylst,(214) 750-1120,6116 Luther Ln,Dallas,TX,75225,US,,,,,,Hair Stylists,Hair Stylists,,,,32.86348,-96.80586,,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/raymond-stark-525505791,No,Raymond Stark,(214) 587-2027,8201 Preston Rd,Dallas,TX,75225,US,,,,"{'WEDNESDAY': '1000-2000', 'MONDAY': '0000-0000', 'THURSDAY': '1000-2000', 'SUNDAY': '0000-0000', 'TUESDAY': '0900-1800', 'FRIDAY': '1000-1800', 'SATURDAY': '0800-1700'}",,Hair Stylists > Beauty Salons,Hair Stylists,raymondstarksalon@swbell.net,,,32.86225,-96.8043,,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/healthy-hair-academy-1452313,No,Healthy Hair Academy,(214) 372-8474,3200 S Lancaster Rd Ste 511,Dallas,TX,75216,US,,,,"{'WEDNESDAY': '0900-1700', 'MONDAY': '0900-1700', 'THURSDAY': '0900-1700', 'SUNDAY': '', 'TUESDAY': '0900-1700', 'FRIDAY': '0900-1700', 'SATURDAY': ''}",,Hair Stylists > Beauty Salons,Hair Stylists,,,,32.708355,-96.801575,,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/great-clips-451337076,No,Great Clips,(214) 363-1554,5500 Greenville Ave Ste 606,Dallas,TX,75206,US,,,https://salons.greatclips.com/us/tx/dallas/5500-greenville-ave,"{'WEDNESDAY': '0900-2000', 'MONDAY': '0900-2000', 'THURSDAY': '0900-2000', 'SUNDAY': '1000-1800', 'TUESDAY': '0900-2000', 'FRIDAY': '0900-2000', 'SATURDAY': '0900-1900'}",,Hair Stylists > Barbers > Beauty Salons > Hair Supplies & Accessories,Hair Stylists,,"https://i4.ypcdn.com/blob/ab1e47899e51b37e8e5f4f50f13458806db2e2e3_228x168_crop.jpg, https://i1.ypcdn.com/blob/cce198f7057cd7821fb139555f56a60f4335a8e1_228x168_crop.jpg",,32.853226,-96.7692,"master card, visa","Great Clips in Dallas, TX provides convenient, affordable haircuts for men, women, and kids. The skilled hair stylists and barbers at Great Clips 5500 Greenville Ave offer a wide range of services, including haircuts, beard trims, bang trims, and shampooing. Weíre open evenings and weekends to fit your schedule, and no appointment is neededówalk in anytime or use Online Check-In to save your spot on the waitlist.  
 
With our Clip Notes, we save your haircut details to ensure a consistent and personalized haircut experience, every time, at every Great Clips salon. Whether you're visiting for a quick trim or a fresh new look, weíre here to make your day great. Stop by and experience friendly service right here in Dallas, TX!",,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/free-xpirit-salon-524387595,No,Free Xpirit Salon,(469) 334-0024,4707 W Lovers Ln,Dallas,TX,75209,US,,,,"{'WEDNESDAY': '1000-1900', 'MONDAY': '', 'THURSDAY': '1000-1900', 'SUNDAY': '', 'TUESDAY': '1000-1600', 'FRIDAY': '1000-1900', 'SATURDAY': ''}",,Hair Stylists > Beauty Salons,Hair Stylists,freexpiritsalon@yahoo.com,,,32.851414,-96.82905,,Professional and relaxing environment. Extended hours to accommodate after work appointments. Complimentary glass of wine or beer with every service.,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/superman-hair-products-475567703,No,Superman Hair Products,(405) 494-0576,4122 Kilgore St,Dallas,TX,75212,US,,,,"{'WEDNESDAY': '1000-1600', 'MONDAY': '1000-1600', 'THURSDAY': '1000-1600', 'SUNDAY': '0000-0000', 'TUESDAY': '1000-1600', 'FRIDAY': '1000-1600', 'SATURDAY': '1000-1600'}",,Hair Stylists > Hair Supplies & Accessories > Wigs & Hair Pieces,Hair Stylists,,,,32.79226,-96.885315,all major credit cards,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/supercuts-1550664,No,Supercuts,(214) 351-4466,5470 W Lovers Ln Ste 334,Dallas,TX,75209,US,,,http://www.supercuts.com,"{'WEDNESDAY': '0900-1900', 'MONDAY': '0900-1900', 'THURSDAY': '0900-1900', 'SUNDAY': '1100-1700', 'TUESDAY': '0900-1900', 'FRIDAY': '0900-1900', 'SATURDAY': '0900-1800'}",,Hair Stylists > Barbers > Beauty Salons > Beauty Supplies & Equipment > Hair Supplies & Accessories,Hair Stylists,,"https://i1.ypcdn.com/blob/fa51023742eeea5940b0c284d0ca8dcf8ce553d5_228x168_crop.jpg, https://i3.ypcdn.com/blob/b91f3f2c6a378bd0859cc621a6f0054eaeb104d7_228x168_crop.jpg, https://i3.ypcdn.com/blob/c4b7c1ed9491b75b93b69e812aa2e69cccd8c8af_228x168_crop.jpg",,32.851,-96.81937,"android pay, apple pay, amex, cash, debit, discover, master card, visa","Supercuts has a conveniently located hair salon at 5470 W Lovers Ln Ste 334 in Dallas, TX. We offer a variety of services from consistent men's haircuts & women's haircuts, to color services, all at an affordable price. At Supercuts, our stylists are some of the best trained in the business. They will listen to you and can recommend the haircut and professional hair care products to help keep your style looking fresh. All those needing women's, kid's, or men's haircuts in Dallas, TX will feel welcome at Supercuts.",,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/jean-philippe-salon-7021970,No,Jean Philippe Salon,(214) 350-7897,5600 W Lovers Ln Ste 125,Dallas,TX,75209,US,,,http://www.jeanphilippesalon.com,"{'WEDNESDAY': '0900-1900', 'MONDAY': '0900-1900', 'THURSDAY': '0900-1900', 'SUNDAY': '', 'TUESDAY': '0900-1900', 'FRIDAY': '0900-1900', 'SATURDAY': '0900-1900'}",,Hair Stylists,Hair Stylists,jeanphilippesalon@yahoo.com,https://i4.ypcdn.com/blob/60ec0ca4ac6d8617f98650095db7483cbe2c289c_228x168_crop.jpg,,32.851036,-96.81617,"visa, master card, amex, discover, cash",,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/robert-warren-salon-515275901,No,Robert Warren Salon,(214) 874-3439,,Dallas,TX,75247,US,,,,,,Hair Stylists > Barbers > Beauty Salons,Hair Stylists,,,,32.8166,-96.8737,,,,,,,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/southlake-tx/mip/candace-hair-and-make-up-artist-524325763,No,Candace Hair and Make-Up Artist,(817) 863-2469,2116 e southlake Blvd,Southlake,TX,76092,US,,,,,,Cosmetologists > Beauty Salons > Day Spas > Hair Stylists > Make-Up Artists,Cosmetologists,,,,32.941185,-97.12038,,,,,,13 Years,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/colleyville-tx/mip/ardor-mane-salon-531592477,No,Ardor Mane Salon,(315) 516-9474,4709 Colleyville Blvd,Colleyville,TX,76034,US,,,,,,Cosmetologists > Hair Stylists > Hair Supplies & Accessories > Nail Salons > Wedding Supplies & Services,Cosmetologists,,,,32.87845,-97.158165,,,,,,9 Years,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/arlington-tx/mip/moving-strands-mobile-hair-salon-496099858,No,Moving Strands Mobile Hair Salon,(817) 902-8185,2416 w arbrook,arlington,TX,76015,US,,,,"{'WEDNESDAY': '0900-1900', 'MONDAY': '0900-1900', 'THURSDAY': '0900-1900', 'SUNDAY': '0000-0000', 'TUESDAY': '0900-1900', 'FRIDAY': '0900-1900', 'SATURDAY': '0900-1900'}",,Cosmetologists > Beauty Salons > Hair Stylists > Wedding Supplies & Services,Cosmetologists,appointments@movingstrands.com,,,32.68477,-97.1491,"visa, master card, debit, cash",,,,,9 Years,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/mansfield-tx/mip/sinclairs-career-cosmetology-barber-548399164,No,Sinclairs Career Cosmetology & Barber,(682) 400-8050,4312 Wildbriar Ln,Mansfield,TX,76063,US,,,https://www.sinclairscareercosmetologyschool.com/scc-and-barber-foundation,"{'WEDNESDAY': '0800-1700', 'MONDAY': '', 'THURSDAY': '0800-1700', 'SUNDAY': '', 'TUESDAY': '0800-1700', 'FRIDAY': '0800-1700', 'SATURDAY': '0800-1700'}",,Cosmetologists > Cosmetic Services,Cosmetologists,,,,32.583565,-97.067345,,,,,,,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/plano-tx/mip/amy-m-bridal-beauty-503613662,No,Amy M Bridal Beauty,(972) 345-3559,7417 Breckenridge Dr,Plano,TX,75025,US,,,,,,Cosmetologists,Cosmetologists,ketchum86@gmail.com,,,33.07795,-96.72758,"cash, check",,,,,,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/arlington-tx/mip/beauty-by-monay-505348026,No,Beauty by Monay,(817) 690-1918,2609 Lynnwood dr,Arlington,TX,76013,US,,,,,,Cosmetologists > Cosmetic Services > Cosmetics & Perfumes > Make-Up Artists > Skin Care,Cosmetologists,missmonay359@gmail.com,,,32.72535,-97.15177,"debit, check, paypal, cash, all major credit cards",,,,,11 Years,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/arlington-tx/mip/style-asia-salon-day-spa-482149920,No,Style Asia Salon Day Spa,(682) 559-6834,4624 S Cooper St Ste 100,Arlington,TX,76017,US,,,https://www.facebook.com/Styleasiasalondayspa,"{'WEDNESDAY': '1000-2000', 'MONDAY': '1000-2000', 'THURSDAY': '1000-2000', 'SUNDAY': '', 'TUESDAY': '1000-2000', 'FRIDAY': '1000-2000', 'SATURDAY': '1000-2000'}",,Cosmetologists > Hair Stylists > Massage Therapists > Nail Salons > Wax,Cosmetologists,christi@styleasiallc.com,,,32.672108,-97.13485,"debit, cash, all major credit cards",We are a business owned by Asian Christian owners who value providing a wide range of services at competitive prices among all the other Salons in the City of Arlington and the neighboring communities.  We are working on adding specialty Hair Treatments and Asian Style beauty services to our current line-up of more than 85 services.,,,,12 Years,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/pantego-tx/mip/dakota-schneiders-styles-476303591,No,Dakota Schneider's Styles,(806) 418-3939,2400 W Pioneer Parkway,pantego,TX,76013,US,,,http://www.styleseat.com/dakotaschneider,"{'WEDNESDAY': '0000-0000', 'MONDAY': '0900-1900', 'THURSDAY': '0900-1900', 'SUNDAY': '0000-0000', 'TUESDAY': '0000-0000', 'FRIDAY': '0000-0000', 'SATURDAY': '0000-0000'}",,Cosmetologists > Beauty Salons > Hair Stylists,Cosmetologists,,,,32.70879,-97.14709,"visa, master card, amex, discover",,,,,15 Years,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/arlington-tx/mip/luxury-haircare-studio-hairs2u-527563926,No,luxury haircare studio @hairs2u,(901) 453-8422,2400 w. pioneer pkwy,Arlington,TX,76013,US,,,http://www.luxuryhaircarestudio.weebly.com,"{'WEDNESDAY': '1000-1900', 'MONDAY': '', 'THURSDAY': '1000-1900', 'SUNDAY': '1000-1900', 'TUESDAY': '', 'FRIDAY': '1000-1900', 'SATURDAY': '1000-1900'}",,Cosmetologists > Hair Stylists,Cosmetologists,,,,32.70879,-97.14709,cash only,,,,,,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/pantego-tx/mip/taylormade-beauty-468343376,No,TaylorMade Beauty,(682) 558-7426,2400 W Pioneer Pkwy,Pantego,TX,76013,US,,,,"{'WEDNESDAY': '0800-2000', 'MONDAY': '0800-2000', 'THURSDAY': '0800-2000', 'SUNDAY': '0000-0000', 'TUESDAY': '0800-2000', 'FRIDAY': '0800-2000', 'SATURDAY': '0800-1900'}",,Cosmetologists > Beauty Salons > Hair Stylists,Cosmetologists,mstaylor817@gmail.com,,,32.70948,-97.14719,all major credit cards,,,,,,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/rockwall-tx/mip/stranded-lifestyle-salon-suite-301-530449577,No,Stranded Lifestyle Salon Suite 301,(469) 767-8815,2109 Summer Lee dr,Rockwall,TX,75032,US,,,,"{'WEDNESDAY': '0900-1930', 'MONDAY': '1000-1800', 'THURSDAY': '0900-1930', 'SUNDAY': '0000-0000', 'TUESDAY': '0900-1930', 'FRIDAY': '0900-1930', 'SATURDAY': '1000-1800'}",,Cosmetologists > Barbers > Beauty Salons > Color Consultants > Hair Stylists,Cosmetologists,,,,32.88979,-96.47982,"visa, discover, mastercard, all major credit cards, amex","Stranded Lifestyle is open to men and women.  Services include mens grooming expertise, damaged hair repair, custom color as well as color corrections and much more.",,,,,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/plano-tx/mip/divine-cuts-474087327,No,Divine Cuts,(972) 612-8680,6205 Coit Rd Ste 328,Plano,TX,75024,US,,,,"{'WEDNESDAY': '0900-2000', 'MONDAY': '0900-2000', 'THURSDAY': '0900-2000', 'SUNDAY': '0900-1800', 'TUESDAY': '0900-2000', 'FRIDAY': '0900-2000', 'SATURDAY': '0900-1800'}",,Cosmetologists > Hair Stylists,Cosmetologists,,,,33.058144,-96.77071,,,,,,,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/grapevine-tx/mip/starr-arias-salon-197444,No,Starr Arias Salon,(214) 680-0456,3549 Grapevine Mills Pkwy,Grapevine,TX,76051,US,,,,,,Cosmetologists > Beauty Salons,Cosmetologists,,,,32.97718,-97.036934,,,,,,,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/plano-tx/mip/rubios-beauty-salon-23298519,No,Rubios Beauty Salon,(972) 578-9075,901 W Parker Rd Ste 113,Plano,TX,75023,US,,,,"{'WEDNESDAY': '1000-1900', 'MONDAY': '1000-1900', 'THURSDAY': '1000-1900', 'SUNDAY': '1000-1700', 'TUESDAY': '1000-1900', 'FRIDAY': '1000-1900', 'SATURDAY': '1000-1900'}",,Cosmetologists > Beauty Salons > Permanent Make-Up,Cosmetologists,,,,33.041187,-96.71263,debit,,,,,,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/plano-tx/mip/beautiful-u-salon-456239511,No,Beautiful U Salon,(214) 397-9617,2109 W Parker Rd Ste 1,Plano,TX,75023,US,,,,"{'WEDNESDAY': '0830-1830', 'MONDAY': '0830-1830', 'THURSDAY': '0830-1830', 'SUNDAY': '0000-0000', 'TUESDAY': '0830-1830', 'FRIDAY': '0830-1830', 'SATURDAY': '0830-1700'}",,Cosmetologists > Beauty Salons,Cosmetologists,beautifulusalon@yahoo.com,,,33.04119,-96.73415,"visa, master card, amex, discover, check",We are a full service hairsalon. Men women and children welcome. Early morning and late evening appointments available,,,,27 Years,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/arlington-tx/mip/silvias-beauty-salon-474349650,No,Silvia's Beauty Salon,(817) 262-3451,1830 S Cooper St,Arlington,TX,76013,US,,,,"{'WEDNESDAY': '1000-2100', 'MONDAY': '0000-0000', 'THURSDAY': '1000-2100', 'SUNDAY': '1000-2100', 'TUESDAY': '1000-2100', 'FRIDAY': '1000-2100', 'SATURDAY': '1000-2100'}",,Cosmetologists > Beauty Salons > Hair Stylists > Nail Salons,Cosmetologists,,,,32.716064,-97.11492,all major credit cards,,,,,,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/lewisville-tx/mip/sport-clips-haircuts-of-lewisville-coppell-5321907,No,Sport Clips Haircuts of Lewisville/Coppell,(972) 459-4809,291 E Round Grove Rd,Lewisville,TX,75067,US,,,https://sportclips.com/us-tx-lewisville-tx403,"{'WEDNESDAY': '1000-1900', 'MONDAY': '1000-1900', 'THURSDAY': '1000-1900', 'SUNDAY': '1200-1700', 'TUESDAY': '1000-1900', 'FRIDAY': '1000-1900', 'SATURDAY': '0900-1800'}",,Cosmetologists,Cosmetologists,,"https://i2.ypcdn.com/blob/ff90d23c27fdfbc08333ef7cf880bfe3a6ac3c99_228x168_crop.jpg, https://i1.ypcdn.com/blob/f40c0ed569c275a7bb42803ba845ca6ad90fd0fc_228x168_crop.jpg, https://i1.ypcdn.com/blob/effb5e615b00fe6b6d5c6f3e24b352fd4826ccba_228x168_crop.jpg, https://i4.ypcdn.com/blob/e695e1b3b9a97230af949bf506b79146ff39d51e_228x168_crop.jpg, https://i1.ypcdn.com/blob/dc6473606c839a0de2359e633f5555c1fec4ad8a_228x168_crop.jpg, https://i3.ypcdn.com/blob/c5330e5749cd4e70e1c76e94642b2822b59e3f40_228x168_crop.jpg, https://i3.ypcdn.com/blob/ac511595193bec359880bc9342964c5c720b94db_228x168_crop.jpg, https://i2.ypcdn.com/blob/a134a8aa8c0ba35183899b2c574f45ea3b4656ee_228x168_crop.jpg",,33.00453,-96.98551,"amex, apple pay, cash, debit, samsung pay, master card, visa","The Sport Clips experience in Lewisville, TX includes sports on TV, legendary steamed towel treatment, and a great haircut from our stylists who are the Pros in Mens Hair and specialize in men's and boys' hair care. You'll walk out feeling like an MVP. At Sport Clips, we've turned something you have to do, into something you want to do. And now with our online check in system, you can choose your stylist, check approximate wait times, and wait for your haircut from work, home or even the ballpark!",,,,15 Years,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/red-oak-tx/mip/dinh-danny-560576714,No,Dinh Danny,(469) 820-5161,102 E Ovilla Rd,Red Oak,TX,75154,US,,,,,,Cosmetologists,Cosmetologists,,,,32.531933,-96.81929,,,,,,,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/plano-tx/mip/royal-dream-salon-452160003,No,Royal Dream Salon,(972) 467-7999,4909 W Park Blvd,Plano,TX,75093,US,,,,,,Cosmetologists > Beauty Salons,Cosmetologists,marinastyles@gmail.com,,,33.02723,-96.79348,,-Provided beauty service to customer and keep the record of it.  -Use sanitize tools such as scissors and combs.  -Use Pureology 100 % natural hair care products.  -Responsible to give information on how to care  for your hair. -Strong experience as hairstylist.  -Responsible to keep salon area clean and neat.  -Good knowledge of hair colors.  -Adapt new hairstyles and techniques.,,,,23 Years,
